filename,date,site,device_id,biome,species_richness,pseudo_species_total_abundance,pseudo_species_shannon,pseudo_species_simpson,pseudo_species_inv_simpson,pseudo_species_gini_simpson
SM300866__0__20210430_025500_1,2021-04-30 02:55:00,site_236,SM3,Forest - Temperate,0,,,,,
SM300866__0__20210430_025500_3,2021-04-30 03:15:00,site_236,SM3,Forest - Temperate,0,,,,,
SM300866__0__20210430_025500_5,2021-04-30 03:35:00,site_236,SM3,Forest - Temperate,0,,,,,
SM300866__0__20210430_035505_1,2021-04-30 03:55:00,site_236,SM3,Forest - Temperate,1,,,,,
SM300866__0__20210430_035505_3,2021-04-30 04:15:00,site_236,SM3,Forest - Temperate,4,,,,,
SM300866__0__20210430_035505_5,2021-04-30 04:35:00,site_236,SM3,Forest - Temperate,3,,,,,
SM300866__0__20210430_045506_1,2021-04-30 04:55:00,site_236,SM3,Forest - Temperate,6,,,,,
SM300866__0__20210430_045506_3,2021-04-30 05:15:00,site_236,SM3,Forest - Temperate,2,,,,,
SM300866__0__20210430_045506_5,2021-04-30 05:35:00,site_236,SM3,Forest - Temperate,1,,,,,
SM300866__0__20210430_055505_1,2021-04-30 05:55:00,site_236,SM3,Forest - Temperate,1,,,,,
SM300866__0__20210430_055505_3,2021-04-30 06:15:00,site_236,SM3,Forest - Temperate,2,,,,,
SM300866__0__20210430_055505_5,2021-04-30 06:35:00,site_236,SM3,Forest - Temperate,7,,,,,
SM300866__0__20210430_065506_1,2021-04-30 06:55:00,site_236,SM3,Forest - Temperate,3,,,,,
SM300866__0__20210430_065506_3,2021-04-30 07:15:00,site_236,SM3,Forest - Temperate,2,,,,,
SM300866__0__20210430_065506_5,2021-04-30 07:35:00,site_236,SM3,Forest - Temperate,5,,,,,
SM300866__0__20210430_075505_1,2021-04-30 07:55:00,site_236,SM3,Forest - Temperate,3,,,,,
SM300866__0__20210430_075505_3,2021-04-30 08:15:00,site_236,SM3,Forest - Temperate,1,,,,,
SM300866__0__20210430_075505_5,2021-04-30 08:35:00,site_236,SM3,Forest - Temperate,2,,,,,
SM303734__0__20210524_021500_1,2021-05-24 02:15:00,site_236,SM3,Forest - Temperate,1,,,,,
SM303734__0__20210524_021500_3,2021-05-24 02:35:00,site_236,SM3,Forest - Temperate,0,,,,,
SM303734__0__20210524_021500_5,2021-05-24 02:55:00,site_236,SM3,Forest - Temperate,1,,,,,
SM303734__0__20210524_031504_1,2021-05-24 03:15:00,site_236,SM3,Forest - Temperate,3,,,,,
SM303734__0__20210524_031504_3,2021-05-24 03:35:00,site_236,SM3,Forest - Temperate,3,,,,,
SM303734__0__20210524_031504_5,2021-05-24 03:55:00,site_236,SM3,Forest - Temperate,3,,,,,
SM303734__0__20210524_041504_1,2021-05-24 04:15:00,site_236,SM3,Forest - Temperate,6,,,,,
SM303734__0__20210524_041504_3,2021-05-24 04:35:00,site_236,SM3,Forest - Temperate,3,,,,,
SM303734__0__20210524_041504_5,2021-05-24 04:55:00,site_236,SM3,Forest - Temperate,6,,,,,
SM303734__0__20210524_051504_1,2021-05-24 05:15:00,site_236,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210524_051504_3,2021-05-24 05:35:00,site_236,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210524_051504_5,2021-05-24 05:55:00,site_236,SM3,Forest - Temperate,5,,,,,
SM303734__0__20210524_061504_1,2021-05-24 06:15:00,site_236,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210524_061504_3,2021-05-24 06:35:00,site_236,SM3,Forest - Temperate,3,,,,,
SM303734__0__20210524_061504_5,2021-05-24 06:55:00,site_236,SM3,Forest - Temperate,2,,,,,
SM303734__0__20210524_071504_1,2021-05-24 07:15:00,site_236,SM3,Forest - Temperate,3,,,,,
SM303734__0__20210524_071504_3,2021-05-24 07:35:00,site_236,SM3,Forest - Temperate,2,,,,,
SM303734__0__20210524_071504_5,2021-05-24 07:55:00,site_236,SM3,Forest - Temperate,3,,,,,
SM300857__0__20210502_025100_1,2021-05-02 02:51:00,site_244,SM3,Forest - Temperate,1,,,,,
SM300857__0__20210502_025100_3,2021-05-02 03:11:00,site_244,SM3,Forest - Temperate,1,,,,,
SM300857__0__20210502_025100_5,2021-05-02 03:31:00,site_244,SM3,Forest - Temperate,1,,,,,
SM300857__0__20210502_035106_1,2021-05-02 03:51:00,site_244,SM3,Forest - Temperate,3,,,,,
SM300857__0__20210502_035106_3,2021-05-02 04:11:00,site_244,SM3,Forest - Temperate,4,,,,,
SM300857__0__20210502_035106_5,2021-05-02 04:31:00,site_244,SM3,Forest - Temperate,5,,,,,
SM300857__0__20210502_045106_1,2021-05-02 04:51:00,site_244,SM3,Forest - Temperate,6,,,,,
SM300857__0__20210502_045106_3,2021-05-02 05:11:00,site_244,SM3,Forest - Temperate,9,,,,,
SM300857__0__20210502_045106_5,2021-05-02 05:31:00,site_244,SM3,Forest - Temperate,6,,,,,
SM300857__0__20210502_055106_1,2021-05-02 05:51:00,site_244,SM3,Forest - Temperate,5,,,,,
SM300857__0__20210502_055106_3,2021-05-02 06:11:00,site_244,SM3,Forest - Temperate,8,,,,,
SM300857__0__20210502_055106_5,2021-05-02 06:31:00,site_244,SM3,Forest - Temperate,6,,,,,
SM300857__0__20210502_065106_1,2021-05-02 06:51:00,site_244,SM3,Forest - Temperate,3,,,,,
SM300857__0__20210502_065106_3,2021-05-02 07:11:00,site_244,SM3,Forest - Temperate,5,,,,,
SM300857__0__20210502_065106_5,2021-05-02 07:31:00,site_244,SM3,Forest - Temperate,4,,,,,
SM300857__0__20210502_075106_1,2021-05-02 07:51:00,site_244,SM3,Forest - Temperate,4,,,,,
SM300857__0__20210502_075106_3,2021-05-02 08:11:00,site_244,SM3,Forest - Temperate,4,,,,,
SM300857__0__20210502_075106_5,2021-05-02 08:31:00,site_244,SM3,Forest - Temperate,3,,,,,
SM303737__0__20210526_021300_1,2021-05-26 02:13:00,site_244,SM3,Forest - Temperate,0,,,,,
SM303737__0__20210526_021300_3,2021-05-26 02:33:00,site_244,SM3,Forest - Temperate,0,,,,,
SM303737__0__20210526_021300_5,2021-05-26 02:53:00,site_244,SM3,Forest - Temperate,0,,,,,
SM303737__0__20210526_031304_1,2021-05-26 03:13:00,site_244,SM3,Forest - Temperate,0,,,,,
SM303737__0__20210526_031304_3,2021-05-26 03:33:00,site_244,SM3,Forest - Temperate,3,,,,,
SM303737__0__20210526_031304_5,2021-05-26 03:53:00,site_244,SM3,Forest - Temperate,3,,,,,
SM303737__0__20210526_041304_1,2021-05-26 04:13:00,site_244,SM3,Forest - Temperate,1,,,,,
SM303737__0__20210526_041304_3,2021-05-26 04:33:00,site_244,SM3,Forest - Temperate,3,,,,,
SM303737__0__20210526_041304_5,2021-05-26 04:53:00,site_244,SM3,Forest - Temperate,3,,,,,
SM303737__0__20210526_051304_1,2021-05-26 05:13:00,site_244,SM3,Forest - Temperate,4,,,,,
SM303737__0__20210526_051304_3,2021-05-26 05:33:00,site_244,SM3,Forest - Temperate,2,,,,,
SM303737__0__20210526_051304_5,2021-05-26 05:53:00,site_244,SM3,Forest - Temperate,2,,,,,
SM303737__0__20210526_061304_1,2021-05-26 06:13:00,site_244,SM3,Forest - Temperate,3,,,,,
SM303737__0__20210526_061304_3,2021-05-26 06:33:00,site_244,SM3,Forest - Temperate,3,,,,,
SM303737__0__20210526_061304_5,2021-05-26 06:53:00,site_244,SM3,Forest - Temperate,2,,,,,
SM303737__0__20210526_071304_1,2021-05-26 07:13:00,site_244,SM3,Forest - Temperate,5,,,,,
SM303737__0__20210526_071304_3,2021-05-26 07:33:00,site_244,SM3,Forest - Temperate,3,,,,,
SM303737__0__20210526_071304_5,2021-05-26 07:53:00,site_244,SM3,Forest - Temperate,3,,,,,
SM300852__0__20210425_030500_1,2021-04-25 03:05:00,site_200,SM3,Forest - Temperate,1,,,,,
SM300852__0__20210425_030500_3,2021-04-25 03:25:00,site_200,SM3,Forest - Temperate,1,,,,,
SM300852__0__20210425_030500_5,2021-04-25 03:45:00,site_200,SM3,Forest - Temperate,0,,,,,
SM300852__0__20210425_040505_1,2021-04-25 04:05:00,site_200,SM3,Forest - Temperate,3,,,,,
SM300852__0__20210425_040505_3,2021-04-25 04:25:00,site_200,SM3,Forest - Temperate,4,,,,,
SM300852__0__20210425_040505_5,2021-04-25 04:45:00,site_200,SM3,Forest - Temperate,4,,,,,
SM300852__0__20210425_050506_1,2021-04-25 05:05:00,site_200,SM3,Forest - Temperate,5,,,,,
SM300852__0__20210425_050506_3,2021-04-25 05:25:00,site_200,SM3,Forest - Temperate,5,,,,,
SM300852__0__20210425_050506_5,2021-04-25 05:45:00,site_200,SM3,Forest - Temperate,5,,,,,
SM300852__0__20210425_060505_1,2021-04-25 06:05:00,site_200,SM3,Forest - Temperate,4,,,,,
SM300852__0__20210425_060505_3,2021-04-25 06:25:00,site_200,SM3,Forest - Temperate,7,,,,,
SM300852__0__20210425_060505_5,2021-04-25 06:45:00,site_200,SM3,Forest - Temperate,4,,,,,
SM300852__0__20210425_070506_1,2021-04-25 07:05:00,site_200,SM3,Forest - Temperate,5,,,,,
SM300852__0__20210425_070506_3,2021-04-25 07:25:00,site_200,SM3,Forest - Temperate,4,,,,,
SM300852__0__20210425_070506_5,2021-04-25 07:45:00,site_200,SM3,Forest - Temperate,3,,,,,
SM300852__0__20210425_080506_1,2021-04-25 08:05:00,site_200,SM3,Forest - Temperate,4,,,,,
SM300852__0__20210425_080506_3,2021-04-25 08:25:00,site_200,SM3,Forest - Temperate,2,,,,,
SM300852__0__20210425_080506_5,2021-04-25 08:45:00,site_200,SM3,Forest - Temperate,3,,,,,
SM303779__0__20210521_021900_1,2021-05-21 02:19:00,site_200,SM3,Forest - Temperate,2,,,,,
SM303779__0__20210521_021900_3,2021-05-21 02:39:00,site_200,SM3,Forest - Temperate,1,,,,,
SM303779__0__20210521_021900_5,2021-05-21 02:59:00,site_200,SM3,Forest - Temperate,1,,,,,
SM303779__0__20210521_031906_1,2021-05-21 03:19:00,site_200,SM3,Forest - Temperate,2,,,,,
SM303779__0__20210521_031906_3,2021-05-21 03:39:00,site_200,SM3,Forest - Temperate,3,,,,,
SM303779__0__20210521_031906_5,2021-05-21 03:59:00,site_200,SM3,Forest - Temperate,5,,,,,
SM303779__0__20210521_041906_1,2021-05-21 04:19:00,site_200,SM3,Forest - Temperate,5,,,,,
SM303779__0__20210521_041906_3,2021-05-21 04:39:00,site_200,SM3,Forest - Temperate,4,,,,,
SM303779__0__20210521_041906_5,2021-05-21 04:59:00,site_200,SM3,Forest - Temperate,7,,,,,
SM303779__0__20210521_051906_1,2021-05-21 05:19:00,site_200,SM3,Forest - Temperate,5,,,,,
SM303779__0__20210521_051906_3,2021-05-21 05:39:00,site_200,SM3,Forest - Temperate,5,,,,,
SM303779__0__20210521_051906_5,2021-05-21 05:59:00,site_200,SM3,Forest - Temperate,5,,,,,
SM303779__0__20210521_061906_1,2021-05-21 06:19:00,site_200,SM3,Forest - Temperate,6,,,,,
SM303779__0__20210521_061906_3,2021-05-21 06:39:00,site_200,SM3,Forest - Temperate,5,,,,,
SM303779__0__20210521_061906_5,2021-05-21 06:59:00,site_200,SM3,Forest - Temperate,4,,,,,
SM303779__0__20210521_071906_1,2021-05-21 07:19:00,site_200,SM3,Forest - Temperate,5,,,,,
SM303779__0__20210521_071906_3,2021-05-21 07:39:00,site_200,SM3,Forest - Temperate,5,,,,,
SM303779__0__20210521_071906_5,2021-05-21 07:59:00,site_200,SM3,Forest - Temperate,4,,,,,
SM300853__0__20210421_031300_1,2021-04-21 03:13:00,site_177,SM3,Forest - Temperate,0,,,,,
SM300853__0__20210421_031300_3,2021-04-21 03:33:00,site_177,SM3,Forest - Temperate,0,,,,,
SM300853__0__20210421_031300_5,2021-04-21 03:53:00,site_177,SM3,Forest - Temperate,0,,,,,
SM300853__0__20210421_041307_1,2021-04-21 04:13:00,site_177,SM3,Forest - Temperate,1,,,,,
SM300853__0__20210421_041307_3,2021-04-21 04:33:00,site_177,SM3,Forest - Temperate,4,,,,,
SM300853__0__20210421_041307_5,2021-04-21 04:53:00,site_177,SM3,Forest - Temperate,5,,,,,
SM300853__0__20210421_051307_1,2021-04-21 05:13:00,site_177,SM3,Forest - Temperate,6,,,,,
SM300853__0__20210421_051307_3,2021-04-21 05:33:00,site_177,SM3,Forest - Temperate,9,,,,,
SM300853__0__20210421_051307_5,2021-04-21 05:53:00,site_177,SM3,Forest - Temperate,7,,,,,
SM300853__0__20210421_061308_1,2021-04-21 06:13:00,site_177,SM3,Forest - Temperate,7,,,,,
SM300853__0__20210421_061308_3,2021-04-21 06:33:00,site_177,SM3,Forest - Temperate,8,,,,,
SM300853__0__20210421_061308_5,2021-04-21 06:53:00,site_177,SM3,Forest - Temperate,6,,,,,
SM300853__0__20210421_071307_1,2021-04-21 07:13:00,site_177,SM3,Forest - Temperate,5,,,,,
SM300853__0__20210421_071307_3,2021-04-21 07:33:00,site_177,SM3,Forest - Temperate,4,,,,,
SM300853__0__20210421_071307_5,2021-04-21 07:53:00,site_177,SM3,Forest - Temperate,5,,,,,
SM300853__0__20210421_081307_1,2021-04-21 08:13:00,site_177,SM3,Forest - Temperate,6,,,,,
SM300853__0__20210421_081307_3,2021-04-21 08:33:00,site_177,SM3,Forest - Temperate,3,,,,,
SM300853__0__20210421_081307_5,2021-04-21 08:53:00,site_177,SM3,Forest - Temperate,3,,,,,
SM303734__0__20210519_022200_1,2021-05-19 02:22:00,site_177,SM3,Forest - Temperate,0,,,,,
SM303734__0__20210519_022200_3,2021-05-19 02:42:00,site_177,SM3,Forest - Temperate,0,,,,,
SM303734__0__20210519_022200_5,2021-05-19 03:02:00,site_177,SM3,Forest - Temperate,0,,,,,
SM303734__0__20210519_032204_1,2021-05-19 03:22:00,site_177,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210519_032204_3,2021-05-19 03:42:00,site_177,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210519_032204_5,2021-05-19 04:02:00,site_177,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210519_042204_1,2021-05-19 04:22:00,site_177,SM3,Forest - Temperate,5,,,,,
SM303734__0__20210519_042204_3,2021-05-19 04:42:00,site_177,SM3,Forest - Temperate,7,,,,,
SM303734__0__20210519_042204_5,2021-05-19 05:02:00,site_177,SM3,Forest - Temperate,6,,,,,
SM303734__0__20210519_052204_1,2021-05-19 05:22:00,site_177,SM3,Forest - Temperate,5,,,,,
SM303734__0__20210519_052204_3,2021-05-19 05:42:00,site_177,SM3,Forest - Temperate,7,,,,,
SM303734__0__20210519_052204_5,2021-05-19 06:02:00,site_177,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210519_062204_1,2021-05-19 06:22:00,site_177,SM3,Forest - Temperate,5,,,,,
SM303734__0__20210519_062204_3,2021-05-19 06:42:00,site_177,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210519_062204_5,2021-05-19 07:02:00,site_177,SM3,Forest - Temperate,5,,,,,
SM303734__0__20210519_072204_1,2021-05-19 07:22:00,site_177,SM3,Forest - Temperate,7,,,,,
SM303734__0__20210519_072204_3,2021-05-19 07:42:00,site_177,SM3,Forest - Temperate,6,,,,,
SM303734__0__20210519_072204_5,2021-05-19 08:02:00,site_177,SM3,Forest - Temperate,5,,,,,
SM300853__0__20210422_031100_1,2021-04-22 03:11:00,site_179,SM3,Forest - Temperate,0,,,,,
SM300853__0__20210422_031100_3,2021-04-22 03:31:00,site_179,SM3,Forest - Temperate,0,,,,,
SM300853__0__20210422_031100_5,2021-04-22 03:51:00,site_179,SM3,Forest - Temperate,0,,,,,
SM300853__0__20210422_041107_1,2021-04-22 04:11:00,site_179,SM3,Forest - Temperate,1,,,,,
SM300853__0__20210422_041107_3,2021-04-22 04:31:00,site_179,SM3,Forest - Temperate,2,,,,,
SM300853__0__20210422_041107_5,2021-04-22 04:51:00,site_179,SM3,Forest - Temperate,2,,,,,
SM300853__0__20210422_051107_1,2021-04-22 05:11:00,site_179,SM3,Forest - Temperate,8,,,,,
SM300853__0__20210422_051107_3,2021-04-22 05:31:00,site_179,SM3,Forest - Temperate,4,,,,,
SM300853__0__20210422_051107_5,2021-04-22 05:51:00,site_179,SM3,Forest - Temperate,5,,,,,
SM300853__0__20210422_061107_1,2021-04-22 06:11:00,site_179,SM3,Forest - Temperate,3,,,,,
SM300853__0__20210422_061107_3,2021-04-22 06:31:00,site_179,SM3,Forest - Temperate,4,,,,,
SM300853__0__20210422_061107_5,2021-04-22 06:51:00,site_179,SM3,Forest - Temperate,4,,,,,
SM300853__0__20210422_071107_1,2021-04-22 07:11:00,site_179,SM3,Forest - Temperate,4,,,,,
SM300853__0__20210422_071107_3,2021-04-22 07:31:00,site_179,SM3,Forest - Temperate,7,,,,,
SM300853__0__20210422_071107_5,2021-04-22 07:51:00,site_179,SM3,Forest - Temperate,4,,,,,
SM300853__0__20210422_081106_1,2021-04-22 08:11:00,site_179,SM3,Forest - Temperate,3,,,,,
SM300853__0__20210422_081106_3,2021-04-22 08:31:00,site_179,SM3,Forest - Temperate,4,,,,,
SM300853__0__20210422_081106_5,2021-04-22 08:51:00,site_179,SM3,Forest - Temperate,3,,,,,
SM303718__0__20210519_022200_1,2021-05-19 02:22:00,site_179,SM3,Forest - Temperate,0,,,,,
SM303718__0__20210519_022200_3,2021-05-19 02:42:00,site_179,SM3,Forest - Temperate,1,,,,,
SM303718__0__20210519_022200_5,2021-05-19 03:02:00,site_179,SM3,Forest - Temperate,1,,,,,
SM303718__0__20210519_032204_1,2021-05-19 03:22:00,site_179,SM3,Forest - Temperate,4,,,,,
SM303718__0__20210519_032204_3,2021-05-19 03:42:00,site_179,SM3,Forest - Temperate,6,,,,,
SM303718__0__20210519_032204_5,2021-05-19 04:02:00,site_179,SM3,Forest - Temperate,7,,,,,
SM303718__0__20210519_042204_1,2021-05-19 04:22:00,site_179,SM3,Forest - Temperate,6,,,,,
SM303718__0__20210519_042204_3,2021-05-19 04:42:00,site_179,SM3,Forest - Temperate,7,,,,,
SM303718__0__20210519_042204_5,2021-05-19 05:02:00,site_179,SM3,Forest - Temperate,4,,,,,
SM303718__0__20210519_052204_1,2021-05-19 05:22:00,site_179,SM3,Forest - Temperate,7,,,,,
SM303718__0__20210519_052204_3,2021-05-19 05:42:00,site_179,SM3,Forest - Temperate,5,,,,,
SM303718__0__20210519_052204_5,2021-05-19 06:02:00,site_179,SM3,Forest - Temperate,2,,,,,
SM303718__0__20210519_062204_1,2021-05-19 06:22:00,site_179,SM3,Forest - Temperate,2,,,,,
SM303718__0__20210519_062204_3,2021-05-19 06:42:00,site_179,SM3,Forest - Temperate,3,,,,,
SM303718__0__20210519_062204_5,2021-05-19 07:02:00,site_179,SM3,Forest - Temperate,4,,,,,
SM303718__0__20210519_072204_1,2021-05-19 07:22:00,site_179,SM3,Forest - Temperate,4,,,,,
SM303718__0__20210519_072204_3,2021-05-19 07:42:00,site_179,SM3,Forest - Temperate,4,,,,,
SM303718__0__20210519_072204_5,2021-05-19 08:02:00,site_179,SM3,Forest - Temperate,6,,,,,
SM303718__0__20210422_031100_1,2021-04-22 03:11:00,site_180,SM3,Forest - Temperate,0,,,,,
SM303718__0__20210422_031100_3,2021-04-22 03:31:00,site_180,SM3,Forest - Temperate,0,,,,,
SM303718__0__20210422_031100_5,2021-04-22 03:51:00,site_180,SM3,Forest - Temperate,1,,,,,
SM303718__0__20210422_041104_1,2021-04-22 04:11:00,site_180,SM3,Forest - Temperate,2,,,,,
SM303718__0__20210422_041104_3,2021-04-22 04:31:00,site_180,SM3,Forest - Temperate,2,,,,,
SM303718__0__20210422_041104_5,2021-04-22 04:51:00,site_180,SM3,Forest - Temperate,2,,,,,
SM303718__0__20210422_051104_1,2021-04-22 05:11:00,site_180,SM3,Forest - Temperate,4,,,,,
SM303718__0__20210422_051104_3,2021-04-22 05:31:00,site_180,SM3,Forest - Temperate,2,,,,,
SM303718__0__20210422_051104_5,2021-04-22 05:51:00,site_180,SM3,Forest - Temperate,2,,,,,
SM303718__0__20210422_061104_1,2021-04-22 06:11:00,site_180,SM3,Forest - Temperate,5,,,,,
SM303718__0__20210422_061104_3,2021-04-22 06:31:00,site_180,SM3,Forest - Temperate,4,,,,,
SM303718__0__20210422_061104_5,2021-04-22 06:51:00,site_180,SM3,Forest - Temperate,4,,,,,
SM303718__0__20210422_071104_1,2021-04-22 07:11:00,site_180,SM3,Forest - Temperate,3,,,,,
SM303718__0__20210422_071104_3,2021-04-22 07:31:00,site_180,SM3,Forest - Temperate,4,,,,,
SM303718__0__20210422_071104_5,2021-04-22 07:51:00,site_180,SM3,Forest - Temperate,4,,,,,
SM303718__0__20210422_081104_1,2021-04-22 08:11:00,site_180,SM3,Forest - Temperate,2,,,,,
SM303718__0__20210422_081104_3,2021-04-22 08:31:00,site_180,SM3,Forest - Temperate,2,,,,,
SM303718__0__20210422_081104_5,2021-04-22 08:51:00,site_180,SM3,Forest - Temperate,3,,,,,
SM303737__0__20210519_022200_1,2021-05-19 02:22:00,site_180,SM3,Forest - Temperate,0,,,,,
SM303737__0__20210519_022200_3,2021-05-19 02:42:00,site_180,SM3,Forest - Temperate,0,,,,,
SM303737__0__20210519_022200_5,2021-05-19 03:02:00,site_180,SM3,Forest - Temperate,1,,,,,
SM303737__0__20210519_032204_1,2021-05-19 03:22:00,site_180,SM3,Forest - Temperate,4,,,,,
SM303737__0__20210519_032204_3,2021-05-19 03:42:00,site_180,SM3,Forest - Temperate,5,,,,,
SM303737__0__20210519_032204_5,2021-05-19 04:02:00,site_180,SM3,Forest - Temperate,6,,,,,
SM303737__0__20210519_042204_1,2021-05-19 04:22:00,site_180,SM3,Forest - Temperate,9,,,,,
SM303737__0__20210519_042204_3,2021-05-19 04:42:00,site_180,SM3,Forest - Temperate,9,,,,,
SM303737__0__20210519_042204_5,2021-05-19 05:02:00,site_180,SM3,Forest - Temperate,8,,,,,
SM303737__0__20210519_052204_1,2021-05-19 05:22:00,site_180,SM3,Forest - Temperate,10,,,,,
SM303737__0__20210519_052204_3,2021-05-19 05:42:00,site_180,SM3,Forest - Temperate,7,,,,,
SM303737__0__20210519_052204_5,2021-05-19 06:02:00,site_180,SM3,Forest - Temperate,5,,,,,
SM303737__0__20210519_062204_1,2021-05-19 06:22:00,site_180,SM3,Forest - Temperate,6,,,,,
SM303737__0__20210519_062204_3,2021-05-19 06:42:00,site_180,SM3,Forest - Temperate,8,,,,,
SM303737__0__20210519_062204_5,2021-05-19 07:02:00,site_180,SM3,Forest - Temperate,7,,,,,
SM303737__0__20210519_072204_1,2021-05-19 07:22:00,site_180,SM3,Forest - Temperate,6,,,,,
SM303737__0__20210519_072204_3,2021-05-19 07:42:00,site_180,SM3,Forest - Temperate,8,,,,,
SM303737__0__20210519_072204_5,2021-05-19 08:02:00,site_180,SM3,Forest - Temperate,5,,,,,
SM303733_20210421_031300_1,2021-04-21 03:13:00,site_174,SM3,Forest - Temperate,0,,,,,
SM303733_20210421_031300_3,2021-04-21 03:33:00,site_174,SM3,Forest - Temperate,0,,,,,
SM303733_20210421_031300_5,2021-04-21 03:53:00,site_174,SM3,Forest - Temperate,0,,,,,
SM303733_20210421_041307_1,2021-04-21 04:13:00,site_174,SM3,Forest - Temperate,2,,,,,
SM303733_20210421_041307_3,2021-04-21 04:33:00,site_174,SM3,Forest - Temperate,3,,,,,
SM303733_20210421_041307_5,2021-04-21 04:53:00,site_174,SM3,Forest - Temperate,3,,,,,
SM303733_20210421_051307_1,2021-04-21 05:13:00,site_174,SM3,Forest - Temperate,6,,,,,
SM303733_20210421_051307_3,2021-04-21 05:33:00,site_174,SM3,Forest - Temperate,5,,,,,
SM303733_20210421_051307_5,2021-04-21 05:53:00,site_174,SM3,Forest - Temperate,4,,,,,
SM303733_20210421_061307_1,2021-04-21 06:13:00,site_174,SM3,Forest - Temperate,4,,,,,
SM303733_20210421_061307_3,2021-04-21 06:33:00,site_174,SM3,Forest - Temperate,4,,,,,
SM303733_20210421_061307_5,2021-04-21 06:53:00,site_174,SM3,Forest - Temperate,3,,,,,
SM303733_20210421_071307_1,2021-04-21 07:13:00,site_174,SM3,Forest - Temperate,4,,,,,
SM303733_20210421_071307_3,2021-04-21 07:33:00,site_174,SM3,Forest - Temperate,4,,,,,
SM303733_20210421_071307_5,2021-04-21 07:53:00,site_174,SM3,Forest - Temperate,3,,,,,
SM303733_20210421_081307_1,2021-04-21 08:13:00,site_174,SM3,Forest - Temperate,3,,,,,
SM303733_20210421_081307_3,2021-04-21 08:33:00,site_174,SM3,Forest - Temperate,2,,,,,
SM303733_20210421_081307_5,2021-04-21 08:53:00,site_174,SM3,Forest - Temperate,5,,,,,
SM300866__0__20210519_022200_1,2021-05-19 02:22:00,site_174,SM3,Forest - Temperate,0,,,,,
SM300866__0__20210519_022200_3,2021-05-19 02:42:00,site_174,SM3,Forest - Temperate,0,,,,,
SM300866__0__20210519_022200_5,2021-05-19 03:02:00,site_174,SM3,Forest - Temperate,0,,,,,
SM300866__0__20210519_032204_1,2021-05-19 03:22:00,site_174,SM3,Forest - Temperate,2,,,,,
SM300866__0__20210519_032204_3,2021-05-19 03:42:00,site_174,SM3,Forest - Temperate,4,,,,,
SM300866__0__20210519_032204_5,2021-05-19 04:02:00,site_174,SM3,Forest - Temperate,6,,,,,
SM300866__0__20210519_042204_1,2021-05-19 04:22:00,site_174,SM3,Forest - Temperate,9,,,,,
SM300866__0__20210519_042204_3,2021-05-19 04:42:00,site_174,SM3,Forest - Temperate,6,,,,,
SM300866__0__20210519_042204_5,2021-05-19 05:02:00,site_174,SM3,Forest - Temperate,7,,,,,
SM300866__0__20210519_052204_1,2021-05-19 05:22:00,site_174,SM3,Forest - Temperate,6,,,,,
SM300866__0__20210519_052204_3,2021-05-19 05:42:00,site_174,SM3,Forest - Temperate,5,,,,,
SM300866__0__20210519_052204_5,2021-05-19 06:02:00,site_174,SM3,Forest - Temperate,6,,,,,
SM300866__0__20210519_062204_1,2021-05-19 06:22:00,site_174,SM3,Forest - Temperate,7,,,,,
SM300866__0__20210519_062204_3,2021-05-19 06:42:00,site_174,SM3,Forest - Temperate,8,,,,,
SM300866__0__20210519_062204_5,2021-05-19 07:02:00,site_174,SM3,Forest - Temperate,5,,,,,
SM300866__0__20210519_072204_1,2021-05-19 07:22:00,site_174,SM3,Forest - Temperate,5,,,,,
SM300866__0__20210519_072204_3,2021-05-19 07:42:00,site_174,SM3,Forest - Temperate,5,,,,,
SM300866__0__20210519_072204_5,2021-05-19 08:02:00,site_174,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210421_031300_1,2021-04-21 03:13:00,site_176,SM3,Forest - Temperate,0,,,,,
SM303734__0__20210421_031300_3,2021-04-21 03:33:00,site_176,SM3,Forest - Temperate,0,,,,,
SM303734__0__20210421_031300_5,2021-04-21 03:53:00,site_176,SM3,Forest - Temperate,0,,,,,
SM303734__0__20210421_041306_1,2021-04-21 04:13:00,site_176,SM3,Forest - Temperate,2,,,,,
SM303734__0__20210421_041306_3,2021-04-21 04:33:00,site_176,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210421_041306_5,2021-04-21 04:53:00,site_176,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210421_051306_1,2021-04-21 05:13:00,site_176,SM3,Forest - Temperate,5,,,,,
SM303734__0__20210421_051306_3,2021-04-21 05:33:00,site_176,SM3,Forest - Temperate,4,,,,,
SM303734__0__20210421_051306_5,2021-04-21 05:53:00,site_176,SM3,Forest - Temperate,5,,,,,
SM303734__0__20210421_061306_1,2021-04-21 06:13:00,site_176,SM3,Forest - Temperate,5,,,,,
SM303734__0__20210421_061306_3,2021-04-21 06:33:00,site_176,SM3,Forest - Temperate,2,,,,,
